fel.id,fel.file_id,user_glid,src_mcat_id,extracted_at,llm_extracted_json_masked
117438,117447,3043276,53096,1970-01-01 00:00:00.000,"{""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer explicitly asks if the seller deals in 'conductor' products and mentions needing the product 'in drum' quantities, indicating a bulk or commercial requirement rather than a small, retail purchase. This points to a B2B transaction."", ""evidence"": {""keywords"": [""conductor"", ""drum""], ""order_type"": ""bulk"", ""repeat_buyer"": false, ""buyer_persona"": ""commercial buyer"", ""quantity_scale"": ""High""}}, ""call_purpose"": ""requirement"", ""all_languages"": [""hindi"", ""english""], ""primary_language"": ""hindi""}, ""products"": [{""price"": {""gst"": {""is_gst_included"": false}, ""value"": 228, ""currency"": ""INR""}, ""in_stock"": ""in stock"", ""product_name"": ""Vijal"", ""specifications"": [], ""related_categories"": [], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Electrical Conductors"", ""reason"": ""The buyer initiated the conversation by asking if the business was for 'conductor' products, and the seller confirmed. 'Vijal' is discussed in this context, fitting the 'Electrical Conductors' category.""}}, {""in_stock"": ""not sold"", ""product_name"": ""Mink"", ""specifications"": [], ""related_categories"": [], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Electrical Conductors"", ""reason"": ""The buyer asked about 'Mink' in the same context as 'Vijal', which is an 'Electrical Conductor'. Although not sold by the seller, its intended category is 'Electrical Conductors'.""}}], ""next_steps"": {}, ""buyer_details"": {}, ""seller_details"": {}}"
860673,872024,20935291,6156,1970-01-01 00:00:00.000,"{""payment"": {}, ""lead_tag"": {""deal_blockers"": [""Certification: Requires drug license for IP grade material""], ""deal_readiness"": ""Hot"", ""deal_readiness_reason"": ""High monthly requirement of 3-4 tons and immediate interest in receiving samples for testing.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer has a recurring industrial requirement of 3-4 tons monthly for their paint manufacturing business."", ""evidence"": {""keywords"": [""Industrial Grade"", ""Paint Manufacturing"", ""TDS"", ""99.9 Purity""], ""order_type"": ""Recurring"", ""repeat_buyer"": true, ""buyer_persona"": ""Paint Manufacturer"", ""quantity_scale"": ""High""}}, ""buyer_intent"": {""narrative"": ""Manufacturer looking for recurring supply of Ethyl Acetate for paint production."", ""reasoning"": ""Clear recurring volume of 3-4 tons per month specified with technical purity requirements."", ""intent_level"": ""High""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""buyer_conclusion"": {""category"": ""Pending"", ""conclusion_notes"": ""Interested in samples and TDS to compare with current Baroda supplier (Samples bhejo fir check karta hoon)""}, ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""Can you provide a 99.9% purity product?"", ""category"": ""Technical"", ""sequence"": 1}, {""query"": ""Can you send the TDS for the material?"", ""category"": ""Documentation"", ""sequence"": 2}], ""seller_queries"": [{""query"": ""What is the intended application or end use?"", ""category"": ""Application"", ""sequence"": 1}]}, ""intended_application"": ""Paint Manufacturing""}, ""products"": [{""price"": {""value"": 80, ""currency"": ""INR"", ""price_negotiation_notes"": ""Seller quoted a range of 80-85.""}, ""in_stock"": ""in stock"", ""product_name"": ""Ethyl Acetate Distill"", ""specifications"": [{""name"": ""Purity"", ""unit"": ""%"", ""value"": ""97"", ""buyer_requested"": false, ""seller_mentioned"": true}, {""name"": ""Grade"", ""value"": ""Industrial"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""Tonnes"", ""value"": 3}, ""related_categories"": [{""name"": ""Industrial Solvents"", ""reason"": ""Ethyl acetate is primarily used as an industrial solvent in paints.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Ethyl Acetate"", ""reason"": ""The conversation specifically centers on Ethyl Acetate distill and pure forms.""}, ""quantity_accepted_by_seller"": true}, {""price"": {""value"": 92, ""currency"": ""INR"", ""price_negotiation_notes"": ""Seller quoted a range of 92-93 for the pure grade.""}, ""in_stock"": ""in stock"", ""product_name"": ""Ethyl Acetate Pure"", ""specifications"": [{""name"": ""Purity"", ""unit"": ""%"", ""value"": ""99.9"", ""buyer_requested"": true, ""seller_mentioned"": true}, {""name"": ""Brand"", ""value"": ""GNFC"", ""buyer_requested"": true, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""Tonnes"", ""value"": 3}, ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Ethyl Acetate"", ""reason"": ""Buyer specifically requested a higher purity (99.9%) version of Ethyl Acetate.""}, ""quantity_accepted_by_seller"": true}, {""in_stock"": ""not sold"", ""product_name"": ""Ethyl Acetate IP Grade (Food/Drug)"", ""specifications"": [{""name"": ""Grade"", ""value"": ""IP Grade"", ""buyer_requested"": true, ""seller_mentioned"": true}], ""is_buyer_interested"": false, ""most_specific_category"": {""name"": ""Ethyl Acetate"", ""reason"": ""Buyer inquired about food grade (IP) usage, which seller refused without a license.""}, ""quantity_accepted_by_seller"": false}], ""call_back"": ""callback by Tomorrow 12 PM - To discuss rates with boss"", ""next_steps"": {""buyer_next_steps"": [""To share visiting card on WhatsApp""], ""seller_next_steps"": [""To share Technical Data Sheet (TDS) on WhatsApp"", ""To provide product samples for testing""]}, ""buyer_details"": {""buyer_mobile_number"": ""3b83b787a38cd20275a20204f96c0f8a9e31799822aa8d1bcc6c3811c8e7a982""}, ""seller_details"": {""seller_name"": ""ee054767fea7fb0d55cd44c71de3a15d26242db4ef8a5281d5291c5d03a296c3""}, ""minimum_order_quantity"": {}}"
860725,872075,20935291,6156,1970-01-01 00:00:00.000,"{""payment"": {}, ""lead_tag"": {""deal_blockers"": [""Location: Concern about high transportation costs from Indore to Gujarat""], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Buyer has a clear monthly requirement of 3-4 tons and specific purity requirements.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer requires bulk quantities (3-4 tons) monthly for industrial purposes, indicating a B2B relationship."", ""evidence"": {""keywords"": [""Industrial Use"", ""99 Purity"", ""Monthly Requirement""], ""order_type"": ""Recurring"", ""repeat_buyer"": true, ""buyer_persona"": ""Industrial User"", ""quantity_scale"": ""High""}}, ""buyer_intent"": {""narrative"": ""Wants 3 to 4 tons of 99% purity Ethyl Acetate monthly for industrial use."", ""reasoning"": ""Buyer provided specific purity requirements and a consistent monthly high volume requirement."", ""intent_level"": ""High""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""buyer_conclusion"": {""category"": ""Follow-up"", ""conclusion_notes"": ""Awaiting rates and transport details on WhatsApp (Iska charges aur rate confirm karke WhatsApp kardo)""}, ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""What are the rates and transportation charges?"", ""category"": ""Price"", ""sequence"": 1}], ""seller_queries"": [{""query"": ""Is it for industrial or food use?"", ""category"": ""Specs"", ""sequence"": 2}, {""query"": ""What is your required quantity?"", ""category"": ""Quantity"", ""sequence"": 3}, {""query"": ""What is your location in Gujarat?"", ""category"": ""Logistics"", ""sequence"": 4}]}, ""intended_application"": ""Industrial Production""}, ""products"": [{""price"": {""price_negotiation_notes"": ""Buyer expressed concern that transportation from Indore to Gujarat might be expensive.""}, ""in_stock"": ""in stock"", ""product_name"": ""Ethyl Acetate"", ""specifications"": [{""name"": ""Purity"", ""unit"": ""%"", ""value"": ""99"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Application"", ""value"": ""Industrial"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""ton"", ""value"": 3}, ""related_categories"": [{""name"": ""Industrial Solvents"", ""reason"": ""Ethyl Acetate is a common industrial solvent.""}, {""name"": ""Chemical Solvent"", ""reason"": ""It is used as a solvent in various industrial processes.""}, {""name"": ""Chemical Compound"", ""reason"": ""Ethyl Acetate is an organic chemical compound.""}, {""name"": ""Carboxylate Esters"", ""reason"": ""Chemically, Ethyl Acetate is an ester.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Ethyl Acetate"", ""reason"": ""The buyer explicitly asked for Ethyl Acetate.""}, ""quantity_accepted_by_seller"": true}], ""call_back"": ""callback by Today - To share best rates and transport charges (Main iska best rate aur transport confirm karke WhatsApp karti hoon)"", ""next_steps"": {""buyer_next_steps"": [""To review rates and transportation charges once received on WhatsApp""], ""seller_next_steps"": [""To share best rates for Ethyl Acetate on WhatsApp"", ""To calculate and share transport charges to Jetpur""]}, ""buyer_details"": {""buyer_name"": ""ed2e0f5a60fde23dd18a1c262595db9f5b34060c161c6ac3e9e2afc76577a232"", ""buyer_location"": {""buyer_city"": ""Jetpur"", ""buyer_state"": ""Gujarat""}}, ""seller_details"": {""seller_name"": ""a86d61e4c4516ca829dfb5a3b31186e0b2c11268b2d2a225384df86f71b72944"", ""seller_location"": {""seller_city"": ""Indore"", ""seller_state"": ""Madhya Pradesh""}}, ""minimum_order_quantity"": {}}"
155951,155960,51498,135679,1970-01-01 00:00:00.000,"{""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer is inquiring about specialized packaging (HDPE paper bags with liner) for 'agricultural powder', indicating a business need. The quantity of 100 bags, while not extremely large, is more than typical B2C. The discussion about raw material prices also points to a B2B transaction."", ""evidence"": {""keywords"": [""agricultural powder""], ""order_type"": ""one-time"", ""buyer_persona"": ""manufacturer"", ""quantity_scale"": ""High""}}, ""call_purpose"": ""requirement"", ""all_languages"": [""gujarati"", ""english""], ""primary_language"": ""gujarati""}, ""products"": [{""in_stock"": ""in stock"", ""product_name"": ""Paper Laminated HDPE Bag"", ""specifications"": [{""name"": ""Size"", ""unit"": ""inch"", ""value"": ""16x34"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Gusset"", ""unit"": ""inch"", ""value"": ""4"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Liner"", ""value"": ""Inside"", ""buyer_requested"": true, ""seller_mentioned"": true}, {""name"": ""Outer Material"", ""value"": ""Paper"", ""buyer_requested"": true, ""seller_mentioned"": true}, {""name"": ""Inner Coating"", ""value"": ""HDPE Fabric"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""bag"", ""value"": 100}, ""related_categories"": [{""name"": ""HDPE Bags"", ""reason"": ""The bag includes an 'HDPE coating' or 'HDPI coating' as part of its construction, making it an HDPE bag.""}, {""name"": ""Paper Bags"", ""reason"": ""The bag has 'paper' on the 'outer side', directly relating it to paper bags.""}, {""name"": ""Packaging Sacks"", ""reason"": ""The bags are intended for packaging 'agricultural powder', a common use for packaging sacks.""}, {""name"": ""Fertilizer Bag"", ""reason"": ""The buyer states the bags are for 'agricultural powder'. Fertilizers are a common type of agricultural powder, fitting this category.""}, {""name"": ""Chemical Paper Bag"", ""reason"": ""The buyer mentions the use for 'agricultural powder', which often implies chemical compounds used in agriculture, making 'Chemical Paper Bag' a relevant category.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Paper Laminated HDPE Bags"", ""reason"": ""The seller describes the product as 'brown paper laminate' where 'outer side is paper' and 'behind the paper there is fabric coating, HDPI coating'. This directly matches the 'Paper Laminated HDPE Bags' category.""}}], ""next_steps"": {""buyer_next_steps"": [""To review the rates""], ""seller_next_steps"": [""To send the rates for the bags""]}, ""buyer_details"": {""buyer_mobile_number"": ""a8ad1f0e4f0e0527f29b01930989bddbd60709cc37368cd513dd6c63f20a39c4""}, ""seller_details"": {}}"
164252,164261,51498,135679,1970-01-01 00:00:00.000,"{""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer is following up on a previously discussed order for 100 bags, indicating a commercial transaction for a significant quantity, which is typical of a B2B interaction."", ""evidence"": {""order_type"": ""commercial"", ""quantity_scale"": ""High""}}, ""call_purpose"": ""requirement"", ""all_languages"": [""Gujarati""], ""primary_language"": ""Gujarati""}, ""products"": [{""in_stock"": ""in stock"", ""product_name"": ""Bags"", ""specifications"": [], ""quantity_required"": {""unit"": ""bags"", ""value"": 100}, ""related_categories"": [], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Packaging Sacks"", ""reason"": ""The product discussed is 'bags' (બેગ). Since no specific material or type of bag (like paper, HDPE, woven, etc.) was mentioned, 'Packaging Sacks' is the most general category from the provided list that can encompass 'bags' in a commercial context, especially given the quantity discussed.""}}], ""next_steps"": {""buyer_next_steps"": [""To wait for the seller to send the rates""], ""seller_next_steps"": [""To send the rates for bags""]}, ""buyer_details"": {}, ""seller_details"": {}}"
875365,886883,16098096,38492,1970-01-01 00:00:00.000,"{""payment"": {}, ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Serious intent as specific requirement summary is being shared on WhatsApp immediately after the call.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The product requested (Road Marking Paint) is typically used in construction or municipal projects, indicating a B2B requirement."", ""evidence"": {""keywords"": [""Road marking paint""], ""order_type"": ""Commercial"", ""buyer_persona"": ""Professional Contractor"", ""quantity_scale"": ""High""}}, ""buyer_intent"": {""narrative"": ""Wants to purchase road marking paint for professional use and is sharing exact requirements on WhatsApp."", ""reasoning"": ""The buyer knows exactly what they want and requested the seller's WhatsApp number to send specific volume and spec details immediately."", ""intent_level"": ""High""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""buyer_conclusion"": {""category"": ""Pending"", ""conclusion_notes"": ""Requirements will be shared on WhatsApp for price confirmation.""}, ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""Do you have road marking paint available?"", ""category"": ""Availability"", ""sequence"": 1}], ""seller_queries"": [{""query"": ""Where are you calling from?"", ""category"": ""Location"", ""sequence"": 2}]}, ""intended_application"": ""Industrial Road Marking""}, ""products"": [{""product_name"": ""Road Marking Paint"", ""specifications"": [{""name"": ""Type"", ""value"": ""Road Marking"", ""buyer_requested"": true, ""seller_mentioned"": false}], ""related_categories"": [{""name"": ""Road Marking Paints and Coatings"", ""reason"": ""Category includes various types of paints and chemical coatings used for road signage.""}, {""name"": ""Road Safety Products"", ""reason"": ""Road marking paint is a fundamental product used to enhance road safety through lane markings.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Road Marking Paint"", ""reason"": ""The buyer explicitly asked for road marking paint which is a common industrial product for road safety.""}}], ""call_back"": ""callback by In 1 hour - To confirm requirements (Requirement share kar raha hoon)"", ""next_steps"": {""buyer_next_steps"": [""To share requirement on WhatsApp""], ""seller_next_steps"": [""To share price and quote after receiving WhatsApp details""]}, ""buyer_details"": {""buyer_location"": {""buyer_city"": ""Dundigal"", ""buyer_state"": ""Telangana""}}, ""seller_details"": {""seller_name"": ""33cd41323f6fb5d311e42475c4f8535700cd72ee881f8a2d31ad59634773177a""}, ""minimum_order_quantity"": {}}"
1293924,1310683,8938139,150067,1970-01-01 00:00:00.000,"{""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Specific technical requirements shared and following up for a quotation via WhatsApp.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The request for heavy gauge industrial cables (50-70mm) with specific industrial core requirements indicates a B2B transaction."", ""evidence"": {""keywords"": [""Copper wire"", ""4 Core"", ""50mm"", ""70mm"", ""Quotation""], ""order_type"": {""order_type_category"": ""commercial""}}}, ""buyer_intent"": {""narrative"": ""Wants to procure 50mm and 70mm 4-core copper wires."", ""reasoning"": ""The buyer provided specific cross-sectional areas (50mm, 70mm) and core counts (4 core), showing technical clarity."", ""intent_level"": ""High""}, ""call_outcome"": {""category"": ""Follow-up"", ""conclusion_notes"": ""Transitioned to WhatsApp for sharing the quotation (requirement daal do quotation aa jayegi).""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [], ""seller_queries"": []}}, ""products"": [{""product_name"": ""50mm 4 Core Copper Wire"", ""specifications"": [{""name"": ""Wire Size"", ""unit"": ""mm"", ""value"": ""50"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Number of Cores"", ""value"": ""4"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Material"", ""value"": ""Copper"", ""buyer_requested"": true, ""seller_mentioned"": false}], ""related_categories"": [{""name"": ""Multicore Cables"", ""reason"": ""The product has 4 cores, identifying it as a multicore cable.""}, {""name"": ""Power Cable"", ""reason"": ""Wires of 50mm size are typically used for power distribution.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Copper Cable"", ""reason"": ""The buyer specifically requested copper wire with a size of 50mm, indicating a standard copper cable requirement.""}}, {""product_name"": ""70mm 4 Core Copper Wire"", ""specifications"": [{""name"": ""Wire Size"", ""unit"": ""mm"", ""value"": ""70"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Number of Cores"", ""value"": ""4"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Material"", ""value"": ""Copper"", ""buyer_requested"": true, ""seller_mentioned"": false}], ""related_categories"": [{""name"": ""Multicore Cables"", ""reason"": ""This wire also has 4 cores, qualifying as a multicore cable.""}, {""name"": ""Power Cable"", ""reason"": ""Heavy gauge wires like 70mm are used as power cables.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Copper Cable"", ""reason"": ""The buyer requested 70mm copper wire, making it a copper cable product.""}}], ""next_steps"": {""buyer_next_steps"": [""To share requirements on WhatsApp""], ""seller_next_steps"": [""To send WhatsApp message to the buyer"", ""To provide quotation after receiving requirements""]}, ""buyer_details"": {""buyer_name"": ""cb7a51b562ecbac2fd8f662b9fd5546739f57245081e794b2ee64ec144dec0c6"", ""buyer_mobile_number"": ""9be45318a94d58e2d0d58781a1d736f15682c6e61b4d694c8531254efdce0dd7""}, ""seller_details"": {}}"
2217062,2233856,2734292,29670,1970-01-01 00:00:00.000,"{""lead_tag"": {""deal_blockers"": [{""detail"": ""Price not yet shared by the seller."", ""category"": ""Price""}], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Specific brand and grade mentioned, but quantity and price negotiation are pending.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer is asking for industrial-grade oil in barrel packaging, typically used in B2B/industrial settings."", ""evidence"": {""keywords"": [""Barrel"", ""Industrial Oil""], ""order_type"": {""order_type_category"": ""commercial""}}}, ""buyer_intent"": {""narrative"": ""Wants to buy HP ENKLO 46 hydraulic oil in barrel packaging."", ""reasoning"": ""The buyer provided a very specific product name (HP ENKLO 46) and packaging type (barrel)."", ""intent_level"": ""High""}, ""call_outcome"": {""category"": ""Pending"", ""conclusion_notes"": ""Buyer asked for price, seller introduced company; price yet to be discussed.""}, ""call_purpose"": ""requirement"", ""all_languages"": [""English"", ""Tamil""], ""primary_language"": ""English"", ""additional_details"": {""buyer_queries"": [{""query"": ""How much does HP ENKLO 46 oil cost per barrel?"", ""category"": ""Pricing"", ""sequence"": 1}], ""seller_queries"": []}}, ""products"": [{""product_name"": ""HP ENKLO 46 Oil"", ""specifications"": [{""name"": ""Brand"", ""value"": ""HP"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Grade"", ""value"": ""46"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Packaging"", ""value"": ""Barrel"", ""buyer_requested"": true, ""seller_mentioned"": false}], ""related_categories"": [{""name"": ""Industrial Oils"", ""reason"": ""Hydraulic oils like ENKLO 46 are widely used in industrial machinery.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Hydraulic Oils"", ""reason"": ""The buyer specifically asked for HP ENKLO 46 oil, which is a popular grade of hydraulic oil.""}}], ""next_steps"": {""buyer_next_steps"": [""To confirm the required quantity""], ""seller_next_steps"": [""To provide the price for HP ENKLO 46 barrel""]}, ""buyer_details"": {""buyer_name"": ""b4fbbdff92b4f5bda4f9d937bfef2b61b769517cadc89b8299f9e36da02c6d8e""}, ""seller_details"": {""seller_location"": {""seller_city"": ""Delhi""}}}"
515805,524500,16098096,38492,1970-01-01 00:00:00.000,"{""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer is inquiring about road marking services and thermoplastic application for zebra crossings near a specific location, indicating a professional or commercial infrastructure requirement rather than personal retail use."", ""evidence"": {""keywords"": [""Zebra Crossing Lines"", ""Work""], ""order_type"": ""commercial"", ""buyer_persona"": ""end customer"", ""quantity_scale"": ""High""}}, ""call_purpose"": ""requirement"", ""all_languages"": [""Telugu"", ""Hindi""], ""primary_language"": ""Telugu""}, ""products"": [{""in_stock"": ""in stock"", ""product_name"": ""Zebra Crossing Line Marking Work (Thermoplastic)"", ""specifications"": [{""name"": ""Type"", ""value"": ""Zebra Crossing Lines"", ""buyer_requested"": true, ""seller_mentioned"": true}, {""name"": ""Material"", ""value"": ""Thermo (Thermoplastic)"", ""buyer_requested"": true, ""seller_mentioned"": true}, {""name"": ""Nature of Requirement"", ""value"": ""Work/Service"", ""buyer_requested"": true, ""seller_mentioned"": true}], ""related_categories"": [{""name"": ""Thermoplastic Road Marking Paint"", ""reason"": ""The service involves the application of thermoplastic materials for road marking.""}, {""name"": ""Road Marking Paints and Coatings"", ""reason"": ""Zebra crossing lines are a core application of road marking paints.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Road Marking Services"", ""reason"": ""The buyer specifically requested 'work' related to zebra crossing lines, which falls under road marking services.""}}], ""next_steps"": {""buyer_next_steps"": [""To contact the provided person (Rajesh Agarwal) for the work requirement""], ""seller_next_steps"": [""To share the contact number of the execution partner""]}, ""buyer_details"": {""buyer_location"": {""buyer_city"": ""Shamshabad"", ""buyer_locality"": ""Muchintal""}}, ""seller_details"": {""seller_name"": ""768a238e0667c41c9312d886dd3bf18df4825c6d73b0e096e33ac066a7207c05""}}"
2213396,2230190,16168813,1886,1970-01-01 00:00:00.000,"{""lead_tag"": {""deal_blockers"": [{""detail"": ""Large discrepancy between listed price (78) and current quote (310)."", ""category"": ""Price""}], ""deal_readiness"": ""Cold"", ""deal_readiness_reason"": ""High price gap between current market rates and buyer's expectation based on old listings.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""Buyer explicitly requested bulk quantity and inquired about manufacturing/dealership status, typical of B2B transactions."", ""evidence"": {""order_type"": {""order_type_category"": ""bulk""}, ""buyer_persona"": {""persona_category"": ""wholesaler""}, ""quantity_scale"": ""High""}}, ""buyer_intent"": {""narrative"": ""Wants to purchase Acid Slurry in bulk but was surprised by the current market price."", ""reasoning"": ""Buyer has a bulk requirement and specific product knowledge but is hesitant due to the high price quoted."", ""intent_level"": ""Medium""}, ""call_outcome"": {""category"": ""Pending"", ""conclusion_notes"": ""Buyer expressed concern over the high price compared to IndiaMART listings (78 vs 310).""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Telugu"", ""English""], ""primary_language"": ""Telugu"", ""additional_details"": {""buyer_queries"": [{""query"": ""Why is there such a big difference from the 78 rupees price mentioned on IndiaMART?"", ""category"": ""Pricing"", ""sequence"": 1}, {""query"": ""Are you a manufacturer or a dealer?"", ""category"": ""Specifications"", ""sequence"": 2}], ""seller_queries"": []}}, ""products"": [{""price"": {""value"": 310, ""currency"": ""INR"", ""price_unit"": ""kg"", ""buyer_price_reaction"": {""quote"": ""IndiaMART lo 78 ani raasinaaru, eppudu ledu aa price?"", ""category"": ""Too High""}}, ""in_stock"": ""in stock"", ""product_name"": ""Acid Slurry"", ""specifications"": [{""name"": ""Type"", ""value"": ""Acid Slurry"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""kg""}, ""related_categories"": [{""name"": ""Surfactants & Cleansing Agents"", ""reason"": ""Acid slurry is a primary surfactant used in detergent manufacturing.""}, {""name"": ""Detergent Raw Material"", ""reason"": ""It is a key raw material for making cleaning products.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Acid Slurry"", ""reason"": ""The buyer explicitly inquires about 'Acid Slurry' and the seller quotes a price for it.""}, ""seller_accepts_quantity"": true}], ""next_steps"": {""buyer_next_steps"": [""To reconsider the requirement given the significant price increase""], ""seller_next_steps"": []}, ""buyer_details"": {""buyer_name"": ""27652cad4994c0cc628413940eeb56600c86cfc35447c3c775d67610bb27aa61""}, ""seller_details"": {""seller_name"": ""a631f4488a457da27b4a64dc8f2d85085b50ff568be99125cf6f8f45c759878e""}}"
1586094,1602868,51498,135679,1970-01-01 00:00:00.000,"{""callback"": ""callback by [Date/Time not specified] - To confirm stock (Ek baar poochh leta hoon production mein)"", ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Buyer has a specific size requirement and is waiting for stock confirmation to proceed.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer's focus on technical specifications for laminated rolls used in industrial packaging suggests a B2B manufacturing context."", ""evidence"": {""keywords"": [""HDPE Laminated"", ""Center Sealing"", ""Production""], ""order_type"": {""order_type_category"": ""commercial""}, ""buyer_persona"": {""persona_category"": ""manufacturer""}}}, ""buyer_intent"": {""narrative"": ""Wants to purchase 19.5 inch HDPE laminated paper roll with center sealing."", ""reasoning"": ""The buyer has specified exact technical measurements (19.5 inch) and construction details (HDPE laminated, center sealing), indicating a professional requirement."", ""intent_level"": ""High""}, ""call_outcome"": {""category"": ""Follow-up"", ""conclusion_notes"": ""Seller needs to check production for stock availability of the specific size (Production mein ek baar baat karna padega)""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""Gujarati""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""Are you a manufacturer of paper bags?"", ""category"": ""Availability"", ""sequence"": 1}, {""query"": ""Do you have 19.5 inch HDPE laminated paper rolls with center sealing?"", ""category"": ""Availability"", ""sequence"": 2}], ""seller_queries"": [{""query"": ""Do you need the brown paper roll?"", ""category"": ""Specifications"", ""sequence"": 3}]}}, ""products"": [{""in_stock"": ""in stock"", ""product_name"": ""HDPE Laminated Paper Roll (Brown Paper Roll)"", ""specifications"": [{""name"": ""Size"", ""unit"": ""inch"", ""value"": ""19.5"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Lamination"", ""value"": ""HDPE"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Sealing"", ""value"": ""Center Sealing"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Paper Type"", ""value"": ""Brown"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""related_categories"": [{""name"": ""Laminated Paper Bag"", ""reason"": ""Laminated paper rolls are the primary raw material for making laminated paper bags.""}, {""name"": ""Paper Laminated HDPE Bags"", ""reason"": ""The material is used to manufacture paper laminated HDPE bags.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""HDPE Laminated Paper"", ""reason"": ""The buyer explicitly requested HDPE laminated paper rolls.""}}], ""next_steps"": {""buyer_next_steps"": [""To wait for stock availability confirmation""], ""seller_next_steps"": [""To check stock availability for 19.5 inch rolls with the production team"", ""To inform about availability status of the requested product""]}, ""buyer_details"": {""buyer_name"": ""fa4f7155e110eac164bda0f36b5d43f01d5d43d6afa190a317c5bec463f85764"", ""buyer_location"": {""buyer_city"": ""Ahmedabad""}, ""buyer_mobile_number"": ""54251db3b6be01100bfbf42e057b72668055a8a2bdab5b5ab0ee35f968788533""}, ""seller_details"": {""seller_name"": ""f3352ec09a4eb5f7588d3ce4b882a5bf5ea6c94b9c39e28bc9958328adb7c44b"", ""seller_location"": {""seller_city"": ""Ahmedabad""}}}"
