fel.id,fel.file_id,user_glid,src_mcat_id,extracted_at,llm_extracted_json_masked
1610020,1626794,8436657,4167,1970-01-01 00:00:00.000,"{""lead_tag"": {""deal_blockers"": [{""detail"": ""Seller is not interested in the e-commerce selling service offered by the caller."", ""category"": ""Other""}], ""deal_readiness"": ""Cold"", ""deal_readiness_reason"": ""The seller explicitly refused the service offer for selling products on e-commerce platforms.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The call is from a service provider (B2B context) attempting to offer account management/sales services to a manufacturer/brand, though it was rejected."", ""evidence"": {""keywords"": [""E-commerce platform"", ""Meesho"", ""Flipkart"", ""Amazon""], ""buyer_persona"": {""persona_detail"": ""E-commerce platform seller service"", ""persona_category"": ""service_provider""}}}, ""buyer_intent"": {""narrative"": ""Seeking to provide e-commerce selling services for the seller's diaper products on platforms like Meesho and Amazon."", ""reasoning"": ""The contact was a service pitch rather than a product purchase inquiry, and it was immediately rejected."", ""intent_level"": ""Low""}, ""call_outcome"": {""category"": ""Lost"", ""conclusion_notes"": ""The seller declined the service offer (Nahi sir).""}, ""call_purpose"": ""irrelevant"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [], ""seller_queries"": []}, ""intended_application"": ""E-commerce Resale""}, ""products"": [{""product_name"": ""Diaper"", ""specifications"": [], ""related_categories"": [{""name"": ""Baby Care Products"", ""reason"": ""Diapers are a core component of baby care product offerings.""}, {""name"": ""Disposable Baby Diapers"", ""reason"": ""Standard e-commerce diaper listings typically focus on disposable varieties.""}], ""is_buyer_interested"": false, ""most_specific_category"": {""name"": ""Diaper"", ""reason"": ""The caller mentioned dealing in diapers for e-commerce platforms like Meesho, Flipkart, and Amazon.""}}], ""next_steps"": {""buyer_next_steps"": [], ""seller_next_steps"": []}, ""buyer_details"": {""buyer_name"": ""c0b1eac6bb604a5648a2b165f824467e3d1b04f8e682a8a75fef7f833a6190f0""}, ""seller_details"": {""seller_name"": ""602d3d0ab5e96a205221e5a0ea2e85b4d8aee8562a064533e95591f94d2df19e""}}"
3248761,3265586,8436657,4167,1970-01-01 00:00:00.000,"{""payment"": {}, ""callback"": ""callback by [Date/Time Unknown] - As the seller says they'll call back to provide quotes after looking into it."", ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""The buyer wants to start his brand online and is seeking quotes for manufacturing.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer wants white-labeled products for his online business."", ""evidence"": {""keywords"": [""White labeling"", ""Branding""], ""order_type"": [""commercial""], ""repeat_buyer"": true, ""buyer_persona"": {""persona_detail"": ""Online startup owner"", ""persona_category"": ""retailer""}, ""quantity_scale"": ""High""}}, ""buyer_intent"": {""narrative"": ""The buyer wants to manufacture diapers under his brand name for his online business."", ""reasoning"": ""The buyer has specific requirements for packaging and branding for his existing online business."", ""intent_level"": ""High""}, ""call_outcome"": {""category"": ""Follow-up"", ""conclusion_notes"": ""The seller said he'll look into it and call back with details.""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""What's the per-piece price?"", ""category"": ""Pricing"", ""sequence"": 1, ""answer_by_seller"": ""The seller said he'll provide details over the phone call later.""}], ""seller_queries"": [{""query"": ""Do you have a brand?"", ""category"": ""Specifications"", ""sequence"": 2, ""answer_by_buyer"": ""The buyer currently has an online business for the same but wants to start his own brand.""}]}, ""intended_application"": ""Retail Resale""}, ""products"": [{""in_stock"": ""in stock"", ""product_name"": ""Diaper (Packing) (White Labeling)"", ""specifications"": [{""name"": ""Type"", ""value"": ""Packing"", ""buyer_requested"": true, ""seller_mentioned"": false}, {""name"": ""Nature"", ""value"": ""White Labeling"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""related_categories"": [{""name"": ""Diaper"", ""reason"": ""The buyer wants to manufacture diapers.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Diaper Third Party Manufacturing"", ""reason"": ""The buyer wants to manufacture diapers under his brand name.""}}], ""next_steps"": {""buyer_next_steps"": [""To provide more details after the seller provides quotes""], ""seller_next_steps"": [""To call back the buyer with quotes for white labeling diapers""]}, ""buyer_details"": {""buyer_name"": ""647da4f863a2898d1e83d454901a5ff3a176a91fdc6b5e902de3b39bf342042c"", ""buyer_mobile_number"": ""9f40fc3247ba9c50030d43e2158e51b223e3f2778cce8295351c77f4cef45f80""}, ""seller_details"": {""seller_name"": ""602d3d0ab5e96a205221e5a0ea2e85b4d8aee8562a064533e95591f94d2df19e"", ""seller_location"": {""seller_city"": ""New Delhi""}}}"
1903596,1920376,1001263,31157,1970-01-01 00:00:00.000,"{""payment"": {""payment_mode"": ""bank transfer"", ""payment_details"": ""50% advance on Purchase Order and 50% against LR number/Dispatch.""}, ""callback"": ""callback by Tomorrow - To discuss payment and quality (Kal baat karte hain quality aur payment finalize karne ke liye)"", ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Hot"", ""deal_readiness_reason"": ""Immediate requirement for 495 kg with partial advance payment agreed.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer is discussing industrial-scale quantities (approx 500kg), asking for credit terms for future larger supplies, and requesting technical documentation like COA, typical of B2B transactions."", ""evidence"": {""keywords"": [""Certificate of Analysis"", ""Industrial Use"", ""165kg Drum"", ""PDC option""], ""order_type"": {""order_type_category"": ""bulk""}, ""repeat_buyer"": true, ""buyer_persona"": {""persona_category"": ""manufacturer""}, ""quantity_scale"": ""High""}}, ""buyer_intent"": {""narrative"": ""Wants to purchase 495kg of 99% pure Isopropyl Alcohol for industrial use."", ""reasoning"": ""Buyer specified exact concentration, quantity, and brand (Deepak), and negotiated payment terms."", ""intent_level"": ""High""}, ""call_outcome"": {""category"": ""Pending"", ""conclusion_notes"": ""Agreed on price and trial quantity; buyer will share transport details and seller will share COA (COA bhijva do, 3 drum order karte hain).""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""Is there a credit or PDC option available for future larger orders?"", ""category"": ""Other"", ""sequence"": 1}, {""query"": ""Can you provide the Certificate of Analysis (COA)?"", ""category"": ""Specifications"", ""sequence"": 4}], ""seller_queries"": [{""query"": ""Do you need pure or next to pure grade?"", ""category"": ""Quantity"", ""sequence"": 2}, {""query"": ""What are your transportation and delivery details?"", ""category"": ""Delivery"", ""sequence"": 3}]}, ""intended_application"": ""Industrial Production""}, ""products"": [{""price"": {""gst"": {""value"": 18, ""details"": ""18 percent GST extra"", ""is_gst_included"": false}, ""value"": 145, ""currency"": ""INR"", ""price_unit"": ""kg"", ""buyer_price_reaction"": {""quote"": ""Theek hai plus 18 percent GST and freight"", ""category"": ""Accepted""}}, ""in_stock"": ""in stock"", ""product_name"": ""Isopropyl Alcohol (IPA)"", ""specifications"": [{""name"": ""Purity"", ""unit"": ""%"", ""value"": ""99"", ""buyer_requested"": true, ""seller_mentioned"": true}, {""name"": ""Brand"", ""value"": ""Deepak"", ""buyer_requested"": false, ""seller_mentioned"": true}, {""name"": ""Packaging"", ""unit"": ""kg"", ""value"": ""165 per drum"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""kg"", ""value"": 495}, ""related_categories"": [{""name"": ""Chemical Solvent"", ""reason"": ""IPA is widely used as an industrial chemical solvent.""}, {""name"": ""Industrial Solvents"", ""reason"": ""Used in various manufacturing processes.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Isopropyl Alcohol IPA"", ""reason"": ""Directly requested 99% pure IPA and discussed Deepak brand.""}, ""seller_accepts_quantity"": true}, {""in_stock"": ""in stock"", ""product_name"": ""Reprocessed Isopropyl Alcohol"", ""specifications"": [{""name"": ""Moisture Content"", ""unit"": ""%"", ""value"": ""1.2"", ""buyer_requested"": false, ""seller_mentioned"": true}, {""name"": ""Type"", ""value"": ""Reprocessed"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""related_categories"": [{""name"": ""Chemical Solvent"", ""reason"": ""Low grade solvent option.""}], ""is_buyer_interested"": false, ""most_specific_category"": {""name"": ""Isopropyl Alcohol IPA"", ""reason"": ""Mentioned as a re-processed version of IPA.""}}], ""next_steps"": {""buyer_next_steps"": [""To share transportation details"", ""To send 50 percent advance payment proof""], ""seller_next_steps"": [""To share Certificate of Analysis (COA) on WhatsApp"", ""To share company profile/catalog on WhatsApp""]}, ""buyer_details"": {""buyer_name"": ""3caeb1fe9939783e2a8f3649df883ff935b2e4bfa66cd08bc258e169f686d692"", ""buyer_location"": {""buyer_city"": ""New Delhi"", ""buyer_locality"": ""Okhla""}}, ""seller_details"": {""seller_name"": ""3563122f4bc86b2b381bb72c8afc585b88ea9bc9904512c82ca13ea620c5bc4b"", ""seller_location"": {""seller_city"": ""Ahmedabad""}, ""seller_mobile_number"": ""55a6e2f1d127fdfc45e1f79f7d30235e77827f12d8c47f5003163697dd86bb5c""}}"
2734425,2751245,8436657,4167,1970-01-01 00:00:00.000,"{""payment"": {}, ""callback"": ""callback by Monday 11 AM - To finalise (Somvaar subah 11 baje call kariye/karunga)"", ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""The buyer has shown interest and specified a date and time for further conversation to finalize the deal.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The call pertains to a business inquiry for diapers based on an online listing."", ""evidence"": {""keywords"": [""IndiaMART""]}}, ""buyer_intent"": {""narrative"": ""Wants to inquire about the diaper price listed on Indiamart."", ""reasoning"": ""The buyer specifically mentions the price displayed on the platform and wants to verify its current applicability."", ""intent_level"": ""Medium""}, ""call_outcome"": {""category"": ""Follow-up"", ""conclusion_notes"": ""Will connect on Monday at 11 AM (Somvaar subah 11 baje baat karte hai)""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""Is the 4 rupee per unit price still applicable?"", ""category"": ""Pricing"", ""sequence"": 1}], ""seller_queries"": []}}, ""products"": [{""price"": {""value"": 4, ""currency"": ""INR""}, ""in_stock"": ""in stock"", ""product_name"": ""Diaper"", ""specifications"": [], ""related_categories"": [{""name"": ""Baby Diapers"", ""reason"": ""Diapers are primary baby care products.""}, {""name"": ""Adult Diapers"", ""reason"": ""Diapers can also include adult variants depending on specific business needs.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Diaper"", ""reason"": ""The conversation revolves around the pricing of diapers listed on IndiaMART.""}}], ""next_steps"": {""buyer_next_steps"": [""To call back on Monday at 11 AM""], ""seller_next_steps"": [""To provide updated pricing information during the follow-up call""]}, ""buyer_details"": {""buyer_mobile_number"": ""3a7a0131511e5c21b16f1ccd617b3523f2765bb02d2ab166ffad1da26f78fa66""}, ""seller_details"": {""seller_name"": ""602d3d0ab5e96a205221e5a0ea2e85b4d8aee8562a064533e95591f94d2df19e""}}"
1910805,1927587,24065895,2699,1970-01-01 00:00:00.000,"{""lead_tag"": {""deal_blockers"": [{""detail"": ""Seller is a supplier in the same category"", ""category"": ""Other""}], ""deal_readiness"": ""Cold"", ""deal_readiness_reason"": ""Seller is actually a competitor or supplier themselves, leading to no transaction.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The caller appears to be looking for a supplier/partner, and the receiver is a manufacturer/dealer, but since both are in the trade, it is a business-to-business mismatch."", ""evidence"": {""keywords"": [""VFD supply"", ""All brands""], ""repeat_buyer"": false, ""buyer_persona"": {""persona_category"": ""wholesaler""}}}, ""buyer_intent"": {""narrative"": ""Seeking VFD supply, but identifies as a seller themselves."", ""reasoning"": ""The recipient of the call clarified that they are also VFD suppliers, making the inquiry irrelevant for a purchase."", ""intent_level"": ""Low""}, ""call_outcome"": {""category"": ""Lost"", ""conclusion_notes"": ""Both parties are suppliers for the same product (Hum log hi dete hain VFD).""}, ""call_purpose"": ""irrelevant"", ""all_languages"": [""Hindi""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [], ""seller_queries"": [{""query"": ""Which model do you provide?"", ""category"": ""Specifications"", ""sequence"": 1}]}}, ""products"": [{""product_name"": ""VFD"", ""specifications"": [{""name"": ""Brand"", ""value"": ""All brands"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""related_categories"": [{""name"": ""AC Drive"", ""reason"": ""VFDs are commonly referred to as AC Drives in industrial automation.""}, {""name"": ""Variable Frequency Drive Inverter"", ""reason"": ""Technical term for VFDs used for motor speed control.""}], ""is_buyer_interested"": false, ""most_specific_category"": {""name"": ""VFD"", ""reason"": ""The seller states they specialize in and supply all brands of VFDs""}}], ""next_steps"": {""buyer_next_steps"": [], ""seller_next_steps"": []}, ""buyer_details"": {""buyer_name"": ""768a238e0667c41c9312d886dd3bf18df4825c6d73b0e096e33ac066a7207c05""}, ""seller_details"": {""seller_name"": ""5f4df959a11580fc14aa6b139adb2ab40a2cfde5399c1cb6f7c9968eae5a825f"", ""seller_location"": {""seller_city"": ""Pune""}}}"
2745477,2762297,886018,85843,1970-01-01 00:00:00.000,"{""callback"": ""callback by Tomorrow 1 PM - To confirm availability (Kal 1 baje call karta hoon)"", ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Wants 2 rolls and agreed to follow up, pending stock confirmation.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer is inquiring about small bulk quantities of packaging material for business use, likely for resale or shipping."", ""evidence"": {""order_type"": [""bulk""], ""repeat_buyer"": false, ""quantity_scale"": ""Low""}}, ""buyer_intent"": {""narrative"": ""Looking for 2 bubble wrap rolls for use in Madhya Pradesh."", ""reasoning"": ""Knows the product need and quantity but the location is far from the seller, and availability/logistics need further discussion."", ""intent_level"": ""Medium""}, ""call_outcome"": {""category"": ""Follow-up"", ""conclusion_notes"": ""Will check on availability and follow up (Bhej denge, kal baje call karta hoon).""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""How much is in one roll, and what is the price?"", ""category"": ""Specifications"", ""sequence"": 1, ""answer_by_seller"": ""One roll contains approximately 70-80 meters and costs 400 INR.""}], ""seller_queries"": [{""query"": ""How many rolls do you need?"", ""category"": ""Quantity"", ""sequence"": 2, ""answer_by_buyer"": ""I need 2 rolls.""}, {""query"": ""Where are you calling from?"", ""category"": ""Location"", ""sequence"": 3, ""answer_by_buyer"": ""I am calling from Madhya Pradesh.""}]}}, ""products"": [{""price"": {""value"": 400, ""currency"": ""INR"", ""price_unit"": ""roll""}, ""in_stock"": ""in stock"", ""product_name"": ""Bubble Roll (Bubble Panni)"", ""specifications"": [{""name"": ""Length"", ""unit"": ""meters"", ""value"": ""70"", ""buyer_requested"": false, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""rolls"", ""value"": 2}, ""related_categories"": [{""name"": ""Air Bubble Roll"", ""reason"": ""Bubble wrap in rolls is often categorized as air bubble roll in B2B markets.""}, {""name"": ""Packaging Rolls"", ""reason"": ""It is a type of protective material supplied in roll form.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Bubble Wrap"", ""reason"": ""The buyer explicitly asked for 'bubble panni' and the seller confirmed it as 'bubble roll'.""}, ""seller_accepts_quantity"": true}], ""next_steps"": {""buyer_next_steps"": [""To provide full delivery address if needed""], ""seller_next_steps"": [""To confirm stock availability and shipping feasibility to Madhya Pradesh""]}, ""buyer_details"": {""buyer_mobile_number"": ""4600eac147296724619e510aab74a22915608a84dfec2201dc24090e94fe9b21""}, ""seller_details"": {}}"
2747142,2763963,4229437,34520,1970-01-01 00:00:00.000,"{""callback"": ""callback by Tomorrow 11 AM - To share machine details (Kal 11 baje call karunga)"", ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Interested in a small capacity machine and requested product details by tomorrow""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer operates a manufacturing unit and requires the machine for commercial waste processing."", ""evidence"": {""keywords"": [""Manufacturing Plant"", ""Paper Roll"", ""Daily Capacity""], ""order_type"": [""one-time"", ""commercial""], ""repeat_buyer"": false, ""buyer_persona"": {""persona_detail"": ""Paper Roll Manufacturer"", ""persona_category"": ""manufacturer""}, ""quantity_scale"": ""Low""}}, ""buyer_intent"": {""narrative"": ""Buyer from a paper manufacturing plant needs a shredder for internal waste management."", ""reasoning"": ""Buyer runs a manufacturing facility and is looking for a low-capacity machine for office/plant waste."", ""intent_level"": ""Medium""}, ""call_outcome"": {""category"": ""Follow-up"", ""conclusion_notes"": ""Seller will share details and call back tomorrow morning (Kal subah 11 baje call kar dunga)""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Gujarati"", ""Hindi"", ""English""], ""primary_language"": ""Gujarati"", ""additional_details"": {""buyer_queries"": [{""query"": ""What is the smallest capacity machine available?"", ""category"": ""Specifications"", ""sequence"": 1}, {""query"": ""What is the daily processing capacity of the base model?"", ""category"": ""Availability"", ""sequence"": 2}], ""seller_queries"": [{""query"": ""What type of material do you need to shred?"", ""category"": ""Specifications"", ""sequence"": 3}, {""query"": ""How many papers do you need to shred daily?"", ""category"": ""Quantity"", ""sequence"": 4}]}, ""intended_application"": ""Industrial Waste Processing""}, ""products"": [{""price"": {""value"": 75000, ""currency"": ""INR""}, ""in_stock"": ""in stock"", ""product_name"": ""Paper Shredding Machine"", ""specifications"": [{""name"": ""Daily Capacity"", ""unit"": ""kg"", ""value"": ""200"", ""buyer_requested"": true, ""seller_mentioned"": true}], ""quantity_required"": {""unit"": ""pieces"", ""value"": 1}, ""related_categories"": [{""name"": ""Industrial Paper Shredders"", ""reason"": ""The machine is intended for use in a manufacturing plant environment.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Paper Shredding Machine"", ""reason"": ""The conversation explicitly centers around a machine for shredding paper waste.""}}], ""next_steps"": {""buyer_next_steps"": [""To review shared machine details""], ""seller_next_steps"": [""To share machine catalogue and pricing on WhatsApp"", ""To call the buyer at 11 AM tomorrow""]}, ""buyer_details"": {""buyer_name"": ""bfef4adc39f01b033fe749bb5f28f10b581fef319d34445d21a7bc63fe732fa3"", ""buyer_location"": {""buyer_city"": ""Botad""}, ""buyer_mobile_number"": ""c380bf3f928399146435eb913f9b34f84c1187b318dda4e865d8135400ccb0d9""}, ""seller_details"": {""seller_location"": {""seller_city"": ""Ahmedabad""}}}"
246095,248131,5525698,7797,1970-01-01 00:00:00.000,"{""metadata"": {""call_type"": {""type"": ""B2C"", ""reason"": ""The buyer inquired about 'steel glasses' without specifying quantity or business intent. The seller stated they don't deal in the product, leading to a short call without B2B indicators like bulk orders or commercial use."", ""evidence"": {""repeat_buyer"": false, ""buyer_persona"": ""end customer""}}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi""], ""primary_language"": ""Hindi""}, ""products"": [{""in_stock"": ""not sold"", ""product_name"": ""Steel Glasses"", ""related_categories"": [{""name"": ""Drinking Glasses"", ""reason"": ""Steel glasses are a type of drinking glass.""}, {""name"": ""Kitchen Glasses"", ""reason"": ""Steel glasses are commonly used in kitchens.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Steel Glasses"", ""reason"": ""The buyer explicitly asked for 'steel ke glass' which directly translates to 'Steel Glasses'.""}}], ""next_steps"": {""buyer_next_steps"": [""To find another seller for steel glasses""]}, ""buyer_details"": {}, ""seller_details"": {}}"
1358850,1375613,8436657,4167,1970-01-01 00:00:00.000,"{""callback"": ""callback by Tomorrow Morning - To discuss price and details further (Aapne kaha tha kal morning mein phone karne ke liye)"", ""lead_tag"": {""deal_blockers"": [{""detail"": ""Buyer wants a lower price than 340 per packet"", ""category"": ""Price""}], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""Buyer is willing to purchase a full vehicle load of stock if the price is right and requested further details to decide on the order quantity and pricing structure. Since there is intent for a bulk purchase but further discussion is needed, the lead is warm. He was also inquiring about container rates and looking for competitive pricing for his business requirement. The buyer will follow up next morning which shows genuine interest in proceeding with the deal once the price is finalized. He also mentioned that they should meet and talk which shows seriousness. The buyer's business requirement is for Baby Diaper Pants which were discussed in the call. He is looking for A grade baby diaper pants with 75 pieces per packet. The seller has provided a price of 340 per packet and is willing to reduce it for a full container load. The buyer also asked for per piece price which is around 4.5 rupees. This indicates that the buyer is a wholesaler or a retailer looking for bulk purchase. The seller will share more details on WhatsApp. This shows that the transaction is progressing towards a deal. So the lead is warm.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The buyer is discussing full container and vehicle loads of products, which is typical for a B2B wholesaler or distributor context."", ""evidence"": {""keywords"": [""vehicle load"", ""container load"", ""A grade"", ""per packet rate""], ""order_type"": {""order_type_category"": ""bulk""}, ""repeat_buyer"": true, ""buyer_persona"": {""persona_category"": ""wholesaler""}, ""quantity_scale"": ""High""}}, ""buyer_intent"": {""narrative"": ""Wants to buy high-grade baby diaper pants in bulk, considering a full vehicle load."", ""reasoning"": ""Buyer specifically asks for A-grade product, discusses detailed pricing for bulk orders, and requests container-level pricing."", ""intent_level"": ""High""}, ""call_outcome"": {""category"": ""Pending"", ""conclusion_notes"": ""Awaiting container pricing details on WhatsApp to finalize (Aap WhatsApp pe rate bhej do)""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""Is there a lower price available for the child diaper pants?"", ""category"": ""Pricing"", ""sequence"": 2}, {""query"": ""How many pieces are in the container?"", ""category"": ""Specifications"", ""sequence"": 3}], ""seller_queries"": []}}, ""products"": [{""price"": {""gst"": {""is_gst_included"": true}, ""value"": 340, ""currency"": ""INR"", ""price_unit"": ""packet"", ""offer_details"": ""335 per packet for container or vehicle load purchase."", ""negotiation_notes"": ""Seller offered a 5 INR discount per packet for full vehicle loads."", ""buyer_price_reaction"": {""quote"": ""Isse kam nahi padega? (Won't it be cheaper than this?)"", ""category"": ""Negotiating""}}, ""in_stock"": ""in stock"", ""product_name"": ""A-Grade Baby Diaper Pants"", ""specifications"": [{""name"": ""Grade"", ""value"": ""A"", ""buyer_requested"": true, ""seller_mentioned"": true}, {""name"": ""Pack Size"", ""unit"": ""pieces"", ""value"": ""75"", ""buyer_requested"": false, ""seller_mentioned"": true}, {""name"": ""Sizes"", ""value"": ""Small to Large"", ""buyer_requested"": true, ""seller_mentioned"": true}], ""related_categories"": [{""name"": ""Baby Diapers"", ""reason"": ""Core product category for infant hygiene.""}], ""is_buyer_interested"": true, ""most_specific_category"": {""name"": ""Baby Diaper Pants"", ""reason"": ""Explicitly discussed baby diapers with 75 pieces per pack, commonly sold as pants in these quantities.""}}], ""next_steps"": {""buyer_next_steps"": [""To review the precise pricing for container loads sent on WhatsApp""], ""seller_next_steps"": [""To send details of container pricing and quantity on WhatsApp""]}, ""buyer_details"": {""buyer_name"": ""171300fe037cbd2da927ca8b8fbfa743f12865c2ba36461e16b1d381295b0f46""}, ""seller_details"": {""seller_name"": ""602d3d0ab5e96a205221e5a0ea2e85b4d8aee8562a064533e95591f94d2df19e""}}"
2750336,2767159,8436657,4167,1970-01-01 00:00:00.000,"{""callback"": ""callback by Tomorrow 10 AM - To discuss requirements (Kal 10 baje call karke detail leta hun)"", ""lead_tag"": {""deal_blockers"": [], ""deal_readiness"": ""Warm"", ""deal_readiness_reason"": ""The buyer connected for a requirement and requested a call tomorrow morning to discuss details further.""}, ""metadata"": {""call_type"": {""type"": ""B2B"", ""reason"": ""The call was initiated for a professional product inquiry but no specific B2C or B2B markers were clear yet due to technical issues."", ""evidence"": {""order_type"": [""other""]}}, ""buyer_intent"": {""narrative"": ""Wants to discuss product requirements further in a follow-up call."", ""reasoning"": ""The buyer reached out regarding an IndiaMART inquiry but requested a call tomorrow to provide details due to call connectivity issues."", ""intent_level"": ""Medium""}, ""call_outcome"": {""category"": ""Follow-up"", ""conclusion_notes"": ""Will call tomorrow at 10 AM (Kal subah 10 baje call karta hun detail lene ke liye)""}, ""call_purpose"": ""requirement"", ""all_languages"": [""Hindi"", ""English""], ""primary_language"": ""Hindi"", ""additional_details"": {""buyer_queries"": [{""query"": ""Are the products available?"", ""category"": ""Availability"", ""sequence"": 1}], ""seller_queries"": []}}, ""products"": [{""product_name"": ""Diaper"", ""specifications"": [], ""related_categories"": [{""name"": ""Diaper"", ""reason"": ""The buyer's inquiry was regarding diapers as per the provided context.""}], ""is_buyer_interested"": true}], ""next_steps"": {""buyer_next_steps"": [""To call back tomorrow morning to discuss requirements""], ""seller_next_steps"": []}, ""buyer_details"": {""buyer_name"": ""84696d86eb6abe2025ed83e54fd192202917fe6a305c989fff0a616e300680b1"", ""buyer_mobile_number"": ""6b6713c7b4be8b1ba5de053592f88bd80acb1d920ce6806f190d686a32f8cfd4""}, ""seller_details"": {""seller_name"": ""602d3d0ab5e96a205221e5a0ea2e85b4d8aee8562a064533e95591f94d2df19e""}}"
